arxiv_id,arxiv_version,title,relevance,confidence,decoder_name,decoder_family,decoder_description,error_models,simulation_levels,codes,headline_claims,thresholds,runtime_scaling,limitations,code_repos,abs_url,pdf_url,missing_fields
2405.03776,v1,Near-optimal decoding algorithm for color codes using Population Annealing,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2405.03776v1,https://arxiv.org/pdf/2405.03776v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2405.07433,v2,Efficient soft-output decoders for the surface code,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2405.07433v2,https://arxiv.org/pdf/2405.07433v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2406.14445,v1,"High-threshold, low-overhead and single-shot decodable fault-tolerant quantum memory",maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2406.14445v1,https://arxiv.org/pdf/2406.14445v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2406.14527,v2,Ambiguity Clustering: an accurate and efficient decoder for qLDPC codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2406.14527v2,https://arxiv.org/pdf/2406.14527v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2406.17070,v1,Collective Bit Flipping-Based Decoding of Quantum LDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2406.17070v1,https://arxiv.org/pdf/2406.17070v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2406.18655,v2,Localized statistics decoding for quantum low-density parity-check codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2406.18655v2,https://arxiv.org/pdf/2406.18655v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2407.15988,v1,Breadth-first graph traversal union-find decoder,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2407.15988v1,https://arxiv.org/pdf/2407.15988v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2408.05170,v1,Decoding Quantum LDPC Codes Using Graph Neural Networks,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2408.05170v1,https://arxiv.org/pdf/2408.05170v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2408.06299,v2,Stabilizer Entanglement Distillation and Efficient Fault-Tolerant Encoders,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2408.06299v2,https://arxiv.org/pdf/2408.06299v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2408.07038,v2,Machine Learning Message-Passing for the Scalable Decoding of QLDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2408.07038v2,https://arxiv.org/pdf/2408.07038v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2409.01440,v2,An almost-linear time decoding algorithm for quantum LDPC codes under circuit-level noise,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2409.01440v2,https://arxiv.org/pdf/2409.01440v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2409.05818,v2,Non-local resources for error correction in quantum LDPC codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2409.05818v2,https://arxiv.org/pdf/2409.05818v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2409.14283,v1,"Flag Proxy Networks: Tackling the Architectural, Scheduling, and Decoding Obstacles of Quantum LDPC codes",maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2409.14283v1,https://arxiv.org/pdf/2409.14283v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2409.18689,v1,Fault-Tolerant Belief Propagation for Practical Quantum Memory,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2409.18689v1,https://arxiv.org/pdf/2409.18689v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2410.01197,v2,Informed Dynamic Scheduling for QLDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2410.01197v2,https://arxiv.org/pdf/2410.01197v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2410.01673,v1,MaxSAT decoders for arbitrary CSS codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2410.01673v1,https://arxiv.org/pdf/2410.01673v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2411.04306,v1,List Decodable Quantum LDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2411.04306v1,https://arxiv.org/pdf/2411.04306v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2411.04464,v1,Decoding Quasi-Cyclic Quantum LDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2411.04464v1,https://arxiv.org/pdf/2411.04464v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2501.05021,v1,Enhanced Min-Sum Decoding of Quantum Codes Using Previous Iteration Dynamics,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2501.05021v1,https://arxiv.org/pdf/2501.05021v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2501.08036,v2,Decoding Quantum LDPC Codes using Collaborative Check Node Removal,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2501.08036v2,https://arxiv.org/pdf/2501.08036v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2501.09622,v3,"Optimizing hypergraph product codes with random walks, simulated annealing and reinforcement learning",maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2501.09622v3,https://arxiv.org/pdf/2501.09622v3,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2502.16408,v1,Decision-tree decoders for general quantum LDPC codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2502.16408v1,https://arxiv.org/pdf/2502.16408v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2502.19971,v2,Efficient and Universal Neural-Network Decoder for Stabilizer-Based Quantum Error Correction,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2502.19971v2,https://arxiv.org/pdf/2502.19971v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2503.03936,v1,Construction and Decoding of Quantum Margulis Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2503.03936v1,https://arxiv.org/pdf/2503.03936v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2503.21374,v1,Generative Decoding for Quantum Error-correcting Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2503.21374v1,https://arxiv.org/pdf/2503.21374v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2504.01164,v1,Diversity Methods for Improving Convergence and Accuracy of Quantum Error Correction Decoders Through Hardware Emulation,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2504.01164v1,https://arxiv.org/pdf/2504.01164v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2504.01728,v1,Linear Time Iterative Decoders for Hypergraph-Product and Lifted-Product Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2504.01728v1,https://arxiv.org/pdf/2504.01728v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2504.02673,v2,QUITS: A modular Qldpc code circUIT Simulator,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2504.02673v2,https://arxiv.org/pdf/2504.02673v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2504.13043,v1,Machine Learning Decoding of Circuit-Level Noise for Bivariate Bicycle Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2504.13043v1,https://arxiv.org/pdf/2504.13043v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2505.06157,v1,Advancing Finite-Length Quantum Error Correction Using Generalized Bicycle Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2505.06157v1,https://arxiv.org/pdf/2505.06157v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2505.06385,v1,Fault Tolerant Decoding of QLDPC-GKP Codes with Circuit Level Soft Information,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2505.06385v1,https://arxiv.org/pdf/2505.06385v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2505.18592,v2,Hierarchical Quantum Error Correction with Hypergraph Product Code and Rotated Surface Code,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2505.18592v2,https://arxiv.org/pdf/2505.18592v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2506.16910,v2,Abelian multi-cycle codes for single-shot error correction,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2506.16910v2,https://arxiv.org/pdf/2506.16910v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2506.19219,v3,Improved energy barrier in higher-dimensional hypergraph product codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2506.19219v3,https://arxiv.org/pdf/2506.19219v3,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2508.04969,v2,Minimum-Weight Parity Factor Decoder for Quantum Error Correction,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2508.04969v2,https://arxiv.org/pdf/2508.04969v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2508.05095,v3,Explicit Instances of Quantum Tanner Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2508.05095v3,https://arxiv.org/pdf/2508.05095v3,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2508.07879,v1,GPU-Accelerated Syndrome Decoding for Quantum LDPC Codes below the 63 $μ$s Latency Threshold,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2508.07879v1,https://arxiv.org/pdf/2508.07879v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2508.08191,v2,Single-Shot Decoding and Fault-tolerant Gates with Trivariate Tricycle Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2508.08191v2,https://arxiv.org/pdf/2508.08191v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2509.01892,v1,Accelerating BP-OSD Decoder for QLDPC Codes with Local Syndrome-Based Preprocessing,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2509.01892v1,https://arxiv.org/pdf/2509.01892v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2509.06316,v1,Single-Shot Decoding of Biased-Tailored Quantum LDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2509.06316v1,https://arxiv.org/pdf/2509.06316v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2509.22347,v1,Decoding quantum low density parity check codes with diffusion,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2509.22347v1,https://arxiv.org/pdf/2509.22347v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2510.05795,v4,Efficient Post-Selection for General Quantum LDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2510.05795v4,https://arxiv.org/pdf/2510.05795v4,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2510.06495,v2,Qudit low-density parity-check codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2510.06495v2,https://arxiv.org/pdf/2510.06495v2,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2510.07602,v1,Noisy-Syndrome Decoding of Hypergraph Product Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2510.07602v1,https://arxiv.org/pdf/2510.07602v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2510.08695,v1,Degeneracy Cutting: A Local and Efficient Post-Processing for Belief Propagation Decoding of Quantum Low-Density Parity-Check Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2510.08695v1,https://arxiv.org/pdf/2510.08695v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2510.14090,v1,Quantum Low-Density Parity-Check Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2510.14090v1,https://arxiv.org/pdf/2510.14090v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2510.21600,v1,Real-time decoding of the gross code memory with FPGAs,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2510.21600v1,https://arxiv.org/pdf/2510.21600v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2511.01741,v1,HyperNQ: A Hypergraph Neural Network Decoder for Quantum LDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2511.01741v1,https://arxiv.org/pdf/2511.01741v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
2511.02951,v1,List Decoding and New Bicycle Code Constructions for Quantum LDPC Codes,maybe,0.35,Unknown / not specified,Unknown / not specified,Unknown / not specified from available text.,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Unknown / not specified,Full paper text not analyzed; extraction limited to metadata/abstract.,Unknown / not specified,https://arxiv.org/abs/2511.02951v1,https://arxiv.org/pdf/2511.02951v1,decoder.name; decoder.algorithm_outline; decoder.complexity_claims; performance_claims.thresholds; performance_claims.runtime_scaling_claims; simulations; links.code_repo_urls
